NRMSE_30,R2_30,MARD_30,NRMSE_60,R2_60,MARD_60,NRMSE_120,R2_120,MARD_120,fold,method
0.07087157666683197,0.4992483854293823,15.082727432250977,0.1123604029417038,0.18483734130859375,17.94120979309082,0.1163395419716835,0.0578228235244751,20.390640258789062,0,Ridge
0.08294999599456787,0.1836071014404297,17.166154861450195,0.13132208585739136,-0.15741348266601562,26.48894500732422,0.128726989030838,-0.3936387300491333,24.312725067138672,1,Ridge
0.08693565428256989,0.6509213447570801,15.438827514648438,0.1273518204689026,0.5703279972076416,21.338472366333008,0.13394886255264282,0.5250564813613892,22.465927124023438,2,Ridge
0.07508484274148941,0.7353963255882263,12.18557357788086,0.10363522171974182,0.6122034788131714,17.960538864135742,0.12850968539714813,0.5281383991241455,22.785722732543945,3,Ridge
0.06295265257358551,0.6713502407073975,12.024900436401367,0.11138508468866348,0.4170570373535156,20.39716148376465,0.138922780752182,0.14406579732894897,20.620676040649414,4,Ridge
