model,seed,horizon,R2,RMSE
cgm,0,30,0.5646970927378988,29.507402807989273
cgm,1,30,0.5611988176734137,29.625732423003008
cgm,2,30,0.547894270554193,30.071507971735482
cgm,3,30,0.5532564736005996,29.89264437522494
cgm,4,30,0.5513257690184699,29.957168694565453
cgm,5,30,0.552437326336557,29.92003734469055
cgm,6,30,0.5499410793792129,30.003359697731046
cgm,7,30,0.5676639918413191,29.406673904964205
cgm_dyn,0,30,0.5408041780016737,30.30638705292216
cgm_dyn,1,30,0.5270709903088803,30.756235582554655
cgm_dyn,2,30,0.5172880752128703,31.072715972601607
cgm_dyn,3,30,0.5397634836791017,30.340709921003963
cgm_dyn,4,30,0.5346008012713571,30.510408126648763
cgm_dyn,5,30,0.5207552837948926,30.96092077980968
cgm_dyn,6,30,0.5184494854723845,31.03531281084434
cgm_dyn,7,30,0.5332578991592938,30.554395071426047
cgm_meal,0,30,0.6299187867081966,27.20719197864366
cgm_meal,1,30,0.6090836638017457,27.962571741603295
cgm_meal,2,30,0.6086734781351708,27.977238356730588
cgm_meal,3,30,0.6028415170873839,28.184940543494022
cgm_meal,4,30,0.6082931665068452,27.990829928720157
cgm_meal,5,30,0.6072214651254826,28.029094924653407
cgm_meal,6,30,0.6062256505697112,28.064603626612833
cgm_meal,7,30,0.6108267863470409,27.900158582601666
cgm_person,0,30,0.5636377705354042,29.54328455010105
cgm_person,1,30,0.5567573726693458,29.775287372591432
cgm_person,2,30,0.5578895644261834,29.737234974288434
cgm_person,3,30,0.5517960535166933,29.941464554735767
cgm_person,4,30,0.5618345757246463,29.60426299011785
cgm_person,5,30,0.5676820783639744,29.406058793076188
cgm_person,6,30,0.5541229917934606,29.863639933985226
cgm_person,7,30,0.5616881242824976,29.60921000846954
cgm_person_meal,0,30,0.6362273729522603,26.974301638848562
cgm_person_meal,1,30,0.6394663562190213,26.85394532698064
cgm_person_meal,2,30,0.6330188488819662,27.092998987221684
cgm_person_meal,3,30,0.6213644105447558,27.519840834968104
cgm_person_meal,4,30,0.6343326060603043,27.044460343784746
cgm_person_meal,5,30,0.6542347180356979,26.298192100067425
cgm_person_meal,6,30,0.6281655231630785,27.271563004704294
cgm_person_meal,7,30,0.6294782329136313,27.223381217897863
cgm_static,0,30,0.6451070653327621,26.643046216824445
cgm_static,1,30,0.6389896663608794,26.871692318282385
cgm_static,2,30,0.6339183201139361,27.05977613126472
cgm_static,3,30,0.6297926171887105,27.211829374019583
cgm_static,4,30,0.6445991016968847,26.66210669679074
cgm_static,5,30,0.664187089671626,25.916950291527503
cgm_static,6,30,0.63478088955193,27.027877920432008
cgm_static,7,30,0.6397332448719479,26.844004035408698
dyn,0,30,-0.2242610370651228,49.48484513543516
dyn,1,30,-0.17777685124881892,48.53630472293147
dyn,2,30,-0.2793281145814688,50.58551473097446
dyn,3,30,-0.1802534973455272,48.587309343409814
dyn,4,30,-0.08429742392987971,46.5703406240523
dyn,5,30,-0.21081747452504218,49.212399568320016
dyn,6,30,-0.1856227046112613,48.69770059176059
dyn,7,30,-0.1511560218835677,47.98464612279932
full,0,30,0.62525455922037,27.3781047245629
full,1,30,0.6171487820538195,27.672616086202034
full,2,30,0.6015591398873181,28.230406771409914
full,3,30,0.6210788022489581,27.530218112515996
full,4,30,0.628679928142396,27.25269239973895
full,5,30,0.6294059190612666,27.226037649586097
full,6,30,0.6153798568565374,27.736471668724057
full,7,30,0.6222886980268414,27.486230964179768
meal,0,30,0.0002277863426088933,44.71834607759174
meal,1,30,0.06727732792946706,43.1928109229535
meal,2,30,0.004575558642242794,44.621005392469
meal,3,30,0.04571266465114798,43.689269334382054
meal,4,30,0.06526669830859189,43.2393402913113
meal,5,30,0.041241431420159236,43.79150092758148
meal,6,30,0.05137551326297696,43.5594479297364
meal,7,30,0.04769145380746942,43.64394927621355
persistence_1min,0,30,0.4098915115364751,34.355884369341474
persistence_1min,1,30,0.40989151153647496,34.35588436934148
persistence_1min,2,30,0.40989151153647496,34.355884369341474
persistence_1min,3,30,0.4098915115364751,34.355884369341474
persistence_1min,4,30,0.40989151153647485,34.35588436934148
persistence_1min,5,30,0.4098915115364751,34.355884369341474
persistence_1min,6,30,0.4098915115364751,34.355884369341474
persistence_1min,7,30,0.40989151153647496,34.35588436934148
persistence_5min,0,30,0.40558358115421644,34.48105934032634
persistence_5min,1,30,0.40558358115421644,34.48105934032634
persistence_5min,2,30,0.40558358115421644,34.48105934032634
persistence_5min,3,30,0.40558358115421644,34.48105934032634
persistence_5min,4,30,0.40558358115421644,34.48105934032634
persistence_5min,5,30,0.40558358115421644,34.48105934032634
persistence_5min,6,30,0.40558358115421644,34.48105934032634
persistence_5min,7,30,0.40558358115421644,34.48105934032634
person,0,30,0.18464711170904757,40.38387681250592
person,1,30,0.21424116564412854,39.6442163669647
person,2,30,-0.07214404039174971,46.30861255888399
person,3,30,0.1764391518027595,40.58663516045164
person,4,30,0.20286260271451195,39.930228332154314
person,5,30,0.061793405028385595,43.31960043371606
person,6,30,0.21729152168504873,39.56719110102583
person,7,30,0.25570524488826907,38.58403836783932
static_all,0,30,0.2480578359215908,38.78175160843247
static_all,1,30,0.27669464101089536,38.036105460314296
static_all,2,30,0.20166477551977535,39.960217866677105
static_all,3,30,0.19483708275699874,40.13073221422649
static_all,4,30,0.27248690360746686,38.14658014051882
static_all,5,30,0.2298772353083861,39.24778773753396
static_all,6,30,0.3211781183464034,36.847931908627146
static_all,7,30,0.30621133574163273,37.25193198125096
cgm,0,60,0.37570154118618027,44.6679108156806
cgm,1,60,0.38645599080578175,44.281504595266576
cgm,2,60,0.32769699898656623,46.35344684845734
cgm,3,60,0.3636862996937966,45.095701379940586
cgm,4,60,0.38090993589099853,44.48119292816308
cgm,5,60,0.3282603194510051,46.33402307880466
cgm,6,60,0.36840273758849806,44.92826300360895
cgm,7,60,0.39129914804986565,44.10638496841827
cgm_dyn,0,60,0.33146544910039155,46.223352141186524
cgm_dyn,1,60,0.31921557250007315,46.6449160134068
cgm_dyn,2,60,0.2996892176529322,47.30912497567084
cgm_dyn,3,60,0.33151669935974903,46.22158035228974
cgm_dyn,4,60,0.35516665688206717,45.39659211118068
cgm_dyn,5,60,0.2977969538179239,47.37299730038323
cgm_dyn,6,60,0.3237973835106307,46.48768636221199
cgm_dyn,7,60,0.33260151409242933,46.184060933062455
cgm_meal,0,60,0.5036761426667073,39.82741181102798
cgm_meal,1,60,0.49529494714735367,40.16227775260843
cgm_meal,2,60,0.46182776786920554,41.47249389495895
cgm_meal,3,60,0.49630500245604037,40.122069676640464
cgm_meal,4,60,0.501810736339658,39.90218620277008
cgm_meal,5,60,0.4697102488635668,41.16765466144462
cgm_meal,6,60,0.5114023000505217,39.51620393411336
cgm_meal,7,60,0.4999315920793026,39.977369868550916
cgm_person,0,60,0.36298703193897075,45.12047321115204
cgm_person,1,60,0.36984206141895315,44.87704111988907
cgm_person,2,60,0.2520206173602848,48.89273394780083
cgm_person,3,60,0.33788340814783224,46.00094403610149
cgm_person,4,60,0.3633190873408825,45.108711716012685
cgm_person,5,60,0.3304546948641166,46.25828137794684
cgm_person,6,60,0.3764441552368488,44.64133627591787
cgm_person,7,60,0.37353165279051037,44.74547011880416
cgm_person_meal,0,60,0.5358672133857756,38.5141779884398
cgm_person_meal,1,60,0.5546073232796926,37.72863082690236
cgm_person_meal,2,60,0.44956191312148375,41.94244534888921
cgm_person_meal,3,60,0.5363437655625642,38.49440053509931
cgm_person_meal,4,60,0.5315993422173536,38.69084877444747
cgm_person_meal,5,60,0.5035147281762182,39.8338876218193
cgm_person_meal,6,60,0.5640765227086566,37.325414437596834
cgm_person_meal,7,60,0.5424677829630057,38.23933658335081
cgm_static,0,60,0.5614577684487733,37.43736037899452
cgm_static,1,60,0.5722473039537535,36.97395315951204
cgm_static,2,60,0.4517564930317032,41.858750216144394
cgm_static,3,60,0.5535721075415748,37.77245126425023
cgm_static,4,60,0.5609443943682068,37.45926676296496
cgm_static,5,60,0.533137053226459,38.627287533972414
cgm_static,6,60,0.59623705351156,35.922184528896054
cgm_static,7,60,0.5653667586081379,37.270136069173226
dyn,0,60,-0.25270026772086296,63.27368004207693
dyn,1,60,-0.2358404383626993,62.84644407866148
dyn,2,60,-0.3053980568906485,64.59084852916787
dyn,3,60,-0.2336750300460655,62.79136096545546
dyn,4,60,-0.1411090630712395,60.389729777123875
dyn,5,60,-0.2141495080117164,62.29247592968532
dyn,6,60,-0.2305015800674186,62.71054813040098
dyn,7,60,-0.1827599823057071,61.481976417012625
full,0,60,0.5326217692626224,38.64859842714106
full,1,60,0.5408925117919585,38.305108525162055
full,2,60,0.41875575879863625,43.10015584072806
full,3,60,0.5303220717910011,38.74356543090001
full,4,60,0.5342403260770221,38.581619265476085
full,5,60,0.5117914745276432,39.50046321167509
full,6,60,0.5711538916756399,37.02117901284124
full,7,60,0.5312509572150697,38.70523475549862
meal,0,60,0.0324440560435304,55.6080353500002
meal,1,60,0.08105955682263277,54.19299981204513
meal,2,60,-0.014232601764230468,56.93355364655079
meal,3,60,0.05971848809972813,54.818665313078654
meal,4,60,0.08103938043443282,54.1935947434187
meal,5,60,0.03740051113419196,55.4654220915592
meal,6,60,0.06634218478863874,54.62524242497631
meal,7,60,0.06451757992570362,54.67859218223589
persistence_1min,0,60,-0.02623640156504825,57.269476950138
persistence_1min,1,60,-0.02623640156504825,57.269476950138
persistence_1min,2,60,-0.02623640156504825,57.269476950138
persistence_1min,3,60,-0.02623640156504825,57.269476950138
persistence_1min,4,60,-0.02623640156504825,57.269476950138
persistence_1min,5,60,-0.02623640156504825,57.269476950138
persistence_1min,6,60,-0.02623640156504825,57.269476950138
persistence_1min,7,60,-0.02623640156504825,57.269476950138
persistence_5min,0,60,-0.023596100665156383,57.19575805164105
persistence_5min,1,60,-0.023596100665156383,57.19575805164105
persistence_5min,2,60,-0.023596100665156383,57.19575805164105
persistence_5min,3,60,-0.023596100665156383,57.19575805164105
persistence_5min,4,60,-0.023596100665156383,57.19575805164105
persistence_5min,5,60,-0.023596100665156605,57.19575805164105
persistence_5min,6,60,-0.023596100665156383,57.19575805164105
persistence_5min,7,60,-0.023596100665156383,57.19575805164105
person,0,60,0.2047416488895547,50.41428685148501
person,1,60,0.22317849607696616,49.826470946670554
person,2,60,0.001965582892198947,56.47708435116135
person,3,60,0.24990812042946486,48.961728447413854
person,4,60,0.2632247850992778,48.525164111225635
person,5,60,0.07108134271208488,54.48642979352268
person,6,60,0.2303319578427796,49.59652358097385
person,7,60,0.28295842467533827,47.87090938960715
static_all,0,60,0.34575050585317446,45.72684175386649
static_all,1,60,0.3874586883905733,44.2453057955975
static_all,2,60,0.20519471507155695,50.39992405822308
static_all,3,60,0.3586743148052398,45.27295330223983
static_all,4,60,0.4358828786414711,42.46040668223516
static_all,5,60,0.2482091697462503,49.0171460002785
static_all,6,60,0.421417109961262,43.00137098995553
static_all,7,60,0.4188710737366952,43.09588023851008
cgm,0,120,0.22732679846392412,49.28984892835274
cgm,1,120,0.2448237273144599,48.72857712447767
cgm,2,120,0.2017046887280175,50.100418232223625
cgm,3,120,0.23115052818688964,49.167737270701586
cgm,4,120,0.2526473460760963,48.475506174863305
cgm,5,120,0.20415418533246832,50.02349488899313
cgm,6,120,0.2295483300300325,49.21894070079121
cgm,7,120,0.21813200274688638,49.582255702871755
cgm_dyn,0,120,0.17386347267450675,50.96657791882603
cgm_dyn,1,120,0.14766358492259202,51.768440690645576
cgm_dyn,2,120,0.15332268705965446,51.59629575335572
cgm_dyn,3,120,0.16769697404271888,51.15643820483324
cgm_dyn,4,120,0.2105079595565409,49.82340907438204
cgm_dyn,5,120,0.15085038952563956,51.67157142727809
cgm_dyn,6,120,0.1619744304208126,51.33200135111103
cgm_dyn,7,120,0.1717242219814511,51.03252331179189
cgm_meal,0,120,0.3693160674498589,44.531307372366314
cgm_meal,1,120,0.35757559239879944,44.94388167047943
cgm_meal,2,120,0.33306135875144427,45.793359162688134
cgm_meal,3,120,0.3518868753208091,45.14243383892504
cgm_meal,4,120,0.38372585279636506,44.019645095934706
cgm_meal,5,120,0.3278636497354349,45.97145546197154
cgm_meal,6,120,0.3631960933472258,44.746845206097824
cgm_meal,7,120,0.3671912136132962,44.606260094013756
cgm_person,0,120,0.30778819644586164,46.65294481507552
cgm_person,1,120,0.29132646665556494,47.20442032986416
cgm_person,2,120,0.19213812330720204,50.399719470151766
cgm_person,3,120,0.2591025567401968,48.265700106368364
cgm_person,4,120,0.26844130395654087,47.96054953719571
cgm_person,5,120,0.3204015647973203,46.2259395670504
cgm_person,6,120,0.27064031971572644,47.88841220899693
cgm_person,7,120,0.30682604379262013,46.6853566197194
cgm_person_meal,0,120,0.4729707392558956,40.70773381817462
cgm_person_meal,1,120,0.4570390735785428,41.318433772344086
cgm_person_meal,2,120,0.352690110084084,45.114451676256095
cgm_person_meal,3,120,0.42196103082784486,42.63223694695663
cgm_person_meal,4,120,0.45403089335592484,41.432734459735855
cgm_person_meal,5,120,0.41972594420790266,42.714579846381916
cgm_person_meal,6,120,0.4491780949144578,41.61646271003269
cgm_person_meal,7,120,0.4545186534185649,41.41422265331847
cgm_static,0,120,0.4901833452497538,40.03746495695096
cgm_static,1,120,0.47535435295262163,40.61557435011069
cgm_static,2,120,0.4036479943283565,43.30229398680715
cgm_static,3,120,0.4540160234842978,41.43329868144745
cgm_static,4,120,0.4709989448768781,40.78381341191455
cgm_static,5,120,0.43071273872103744,42.30827270614284
cgm_static,6,120,0.4614997171237456,41.14835992577196
cgm_static,7,120,0.482425039864237,40.3409564498865
dyn,0,120,-0.2828599245163341,63.51103368782359
dyn,1,120,-0.22562765483243052,62.0781602885988
dyn,2,120,-0.2735547965622942,63.28027823195283
dyn,3,120,-0.24958356737973664,62.681909026337514
dyn,4,120,-0.12922006691022947,59.58663434393388
dyn,5,120,-0.2240154722031653,62.0373182496134
dyn,6,120,-0.20184582305808174,61.47293393443725
dyn,7,120,-0.20924924090029484,61.66198110005301
full,0,120,0.43631314718139713,42.09965286994956
full,1,120,0.42286516630114923,42.598882446498244
full,2,120,0.3595800306547242,44.873711845667636
full,3,120,0.38383167221400016,44.01586566335023
full,4,120,0.40749058456837217,43.16255950473156
full,5,120,0.39861413606288554,43.48466911739479
full,6,120,0.40718809725937,43.17357575207661
full,7,120,0.42377884793589704,42.565149225858256
meal,0,120,0.008270002270073462,55.84139859695577
meal,1,120,0.05844063699778512,54.4105875059022
meal,2,120,-0.014562799125887649,56.48056455710565
meal,3,120,0.0357899170047834,55.061165044003786
meal,4,120,0.0628392895950759,54.28334462686336
meal,5,120,0.022965939472383123,55.42611187982502
meal,6,120,0.05233331406959507,54.58676647045808
meal,7,120,0.06225359763599314,54.30030455285938
persistence_1min,0,120,-0.08413358608202604,58.3849565764669
persistence_1min,1,120,-0.08413358608202626,58.384956576466905
persistence_1min,2,120,-0.08413358608202626,58.384956576466905
persistence_1min,3,120,-0.08413358608202626,58.384956576466905
persistence_1min,4,120,-0.08413358608202604,58.3849565764669
persistence_1min,5,120,-0.08413358608202626,58.384956576466905
persistence_1min,6,120,-0.08413358608202626,58.384956576466905
persistence_1min,7,120,-0.08413358608202626,58.384956576466905
persistence_5min,0,120,-0.08382131977725482,58.37654757231035
persistence_5min,1,120,-0.08382131977725482,58.37654757231035
persistence_5min,2,120,-0.08382131977725482,58.37654757231034
persistence_5min,3,120,-0.08382131977725482,58.37654757231034
persistence_5min,4,120,-0.08382131977725482,58.37654757231034
persistence_5min,5,120,-0.08382131977725482,58.37654757231035
persistence_5min,6,120,-0.08382131977725482,58.37654757231034
persistence_5min,7,120,-0.08382131977725482,58.37654757231034
person,0,120,0.34054372142316713,45.535757523871965
person,1,120,0.33413571219470206,45.756460654295275
person,2,120,0.17611301735461926,50.89714039544393
person,3,120,0.29481447018916196,47.08810987589347
person,4,120,0.31837157269254146,46.294927602578795
person,5,120,0.2473669276853785,48.646456530563576
person,6,120,0.31375497453311474,46.45143839712938
person,7,120,0.31568643450079137,46.38602275932515
static_all,0,120,0.4224278790870013,42.615017687644716
static_all,1,120,0.39962001234341993,43.44828773141596
static_all,2,120,0.33215814911458885,45.82435677386868
static_all,3,120,0.3744610815185535,44.34929592761326
static_all,4,120,0.39191784301704113,43.726094809227014
static_all,5,120,0.32460306921575355,46.082825934309916
static_all,6,120,0.38953034896950134,43.811850918881106
static_all,7,120,0.3969437654145327,43.54501734994506
