NRMSE_30,R2_30,MARD_30,NRMSE_60,R2_60,MARD_60,NRMSE_120,R2_120,MARD_120,fold,method
0.0703040063381195,0.5072367787361145,13.42729663848877,0.09316746145486832,0.43953800201416016,15.197864532470703,0.10762964934110641,0.19361644983291626,19.55300521850586,0,Random Forest
0.07673656940460205,0.3013315200805664,16.733810424804688,0.10937999188899994,0.19704961776733398,23.431324005126953,0.10478003323078156,0.07664656639099121,18.15877342224121,1,Random Forest
0.0938946008682251,0.592799186706543,17.698509216308594,0.11839202046394348,0.6286601424217224,20.93167495727539,0.13056440651416779,0.5487537980079651,20.113306045532227,2,Random Forest
0.08097956329584122,0.6922187209129333,12.5745849609375,0.10005119442939758,0.6385620832443237,17.386003494262695,0.12433411926031113,0.5583038926124573,20.34181022644043,3,Random Forest
0.06388913094997406,0.6614996194839478,12.312847137451172,0.11375541985034943,0.39198237657546997,20.931909561157227,0.13567474484443665,0.18362152576446533,21.50212287902832,4,Random Forest
