NRMSE_30,R2_30,MARD_30,NRMSE_60,R2_60,MARD_60,NRMSE_120,R2_120,MARD_120,protocol,model,seed,fold,level_retained,n_meals,n_excluded
0.0731833204627037,0.4706449508666992,15.85689926147461,0.12478476762771606,0.262658953666687,25.13528823852539,0.12822489440441132,0.16102814674377441,26.126108169555664,global,cgm,0,2,0.429422300155506,894,19
0.10171737521886826,-0.022617459297180176,23.89988136291504,0.11867816746234894,0.33305972814559937,24.21807861328125,0.10448015481233597,0.44298064708709717,19.4566593170166,global,static_all,0,2,0.429422300155506,894,19
0.06757321208715439,0.548693060874939,14.29631233215332,0.10193097591400146,0.5080084800720215,21.418649673461914,0.10302959382534027,0.45833998918533325,20.513938903808594,global,cgm_static,0,2,0.429422300155506,894,19
0.08115912228822708,0.34897512197494507,15.683441162109375,0.1415938436985016,0.05063343048095703,21.437908172607422,0.14592638611793518,-0.08660173416137695,22.069196701049805,subject_z,persistence_5min,0,2,7.498121962705974e-32,894,19
0.10185489803552628,-0.02538442611694336,23.870615005493164,0.1567714661359787,-0.16380250453948975,33.8990364074707,0.1582455188035965,-0.27780795097351074,32.87240982055664,subject_z,cgm,0,2,7.498121962705974e-32,894,19
0.10171737521886826,-0.022617459297180176,23.89988136291504,0.11867816746234894,0.33305972814559937,24.21807861328125,0.10448015481233597,0.44298064708709717,19.4566593170166,subject_z,static_all,0,2,7.498121962705974e-32,894,19
0.07905592024326324,0.38227999210357666,18.061233520507812,0.11559923738241196,0.36721640825271606,23.63981819152832,0.11048535257577896,0.3771088719367981,20.795045852661133,subject_z,cgm_static,0,2,7.498121962705974e-32,894,19
0.08875694125890732,0.3793049454689026,15.111629486083984,0.14107662439346313,-0.07900488376617432,23.174657821655273,0.14431580901145935,-0.2678261995315552,21.904176712036133,global,persistence_5min,0,3,0.30912133610689657,894,19
0.07982111722230911,0.49799370765686035,18.42955207824707,0.11509054899215698,0.2818872928619385,25.260963439941406,0.1264307051897049,0.02694571018218994,25.400569915771484,global,cgm,0,3,0.30912133610689657,894,19
0.11762397736310959,-0.09009742736816406,27.863826751708984,0.10700107365846634,0.37928885221481323,23.20446014404297,0.1322014033794403,-0.06390798091888428,21.404998779296875,global,static_all,0,3,0.30912133610689657,894,19
0.07907501608133316,0.5073344111442566,18.183988571166992,0.10138831287622452,0.44269996881484985,21.886075973510742,0.12067677825689316,0.11349886655807495,21.021427154541016,global,cgm_static,0,3,0.30912133610689657,894,19
0.08875694125890732,0.3793049454689026,15.111629486083984,0.14107662439346313,-0.07900488376617432,23.174657821655273,0.14431580901145935,-0.2678261995315552,21.904176712036133,subject_z,persistence_5min,0,3,7.887255901304914e-32,894,19
0.11091054975986481,0.030786573886871338,28.46251106262207,0.14684300124645233,-0.16901421546936035,34.34236145019531,0.1494753360748291,-0.36010050773620605,32.79916763305664,subject_z,cgm,0,3,7.887255901304914e-32,894,19
0.11762397736310959,-0.09009742736816406,27.863826751708984,0.10700107365846634,0.37928885221481323,23.20446014404297,0.1322014033794403,-0.06390798091888428,21.404998779296875,subject_z,static_all,0,3,7.887255901304914e-32,894,19
0.10135336220264435,0.19062477350234985,24.791810989379883,0.1007666066288948,0.44951361417770386,22.272607803344727,0.12561464309692383,0.03946661949157715,21.299030303955078,subject_z,cgm_static,0,3,7.887255901304914e-32,894,19
0.08141397684812546,0.295989990234375,14.802995681762695,0.1473863124847412,-0.2785356044769287,22.742145538330078,0.13990643620491028,-0.34240150451660156,21.595901489257812,global,persistence_5min,0,4,0.49158857276695916,894,19
0.0688030868768692,0.497198224067688,14.849652290344238,0.12088029831647873,0.1399778127670288,24.064626693725586,0.12440570443868637,-0.06142079830169678,24.413944244384766,global,cgm,0,4,0.49158857276695916,894,19
0.1102256253361702,-0.29046452045440674,27.27544403076172,0.15403200685977936,-0.3964344263076782,30.605924606323242,0.10901608318090439,0.18494272232055664,20.586759567260742,global,static_all,0,4,0.49158857276695916,894,19
0.06338842958211899,0.5732231140136719,13.584278106689453,0.11083482205867767,0.2769787311553955,21.653831481933594,0.10080434381961823,0.3031080365180969,18.601892471313477,global,cgm_static,0,4,0.49158857276695916,894,19
0.08141397684812546,0.295989990234375,14.802995681762695,0.1473863124847412,-0.2785356044769287,22.742145538330078,0.13990643620491028,-0.34240150451660156,21.595901489257812,subject_z,persistence_5min,0,4,1.0222033416161152e-31,894,19
0.10236729681491852,-0.1130211353302002,24.749799728393555,0.13704319298267365,-0.10538482666015625,29.466585159301758,0.13733942806720734,-0.29359257221221924,30.34920310974121,subject_z,cgm,0,4,1.0222033416161152e-31,894,19
0.1102256253361702,-0.29046452045440674,27.27544403076172,0.15403200685977936,-0.3964344263076782,30.605924606323242,0.10901608318090439,0.18494272232055664,20.586759567260742,subject_z,static_all,0,4,1.0222033416161152e-31,894,19
0.09436280280351639,0.054236531257629395,22.12297248840332,0.155729740858078,-0.427386999130249,31.998882293701172,0.11564422398805618,0.08281934261322021,21.588449478149414,subject_z,cgm_static,0,4,1.0222033416161152e-31,894,19
