NRMSE_30,R2_30,MARD_30,NRMSE_60,R2_60,MARD_60,NRMSE_120,R2_120,MARD_120,trees,protocol,model,seed,fold
0.11267977952957153,0.14244860410690308,21.925233840942383,0.13263510167598724,0.2964404821395874,21.322711944580078,0.13392877578735352,0.37763482332229614,20.130123138427734,100,global,static_all,2,1
0.10050094127655029,0.31780505180358887,19.231765747070312,0.13167878985404968,0.3065492510795593,21.035493850708008,0.13356219232082367,0.3810371160507202,20.085086822509766,100,subject_z,cgm_static,2,1
0.11267977952957153,0.14244860410690308,21.925233840942383,0.13263510167598724,0.2964404821395874,21.322711944580078,0.13392877578735352,0.37763482332229614,20.130123138427734,100,subject_z,static_all,2,1
0.06264956295490265,0.5850157737731934,11.861442565917969,0.08784576505422592,0.40344667434692383,15.811829566955566,0.10604549199342728,0.40208590030670166,17.539894104003906,100,global,cgm_static,2,2
0.0890200287103653,0.16214072704315186,17.964584350585938,0.09986469149589539,0.22904056310653687,18.34309196472168,0.11404003947973251,0.3085366487503052,19.666032791137695,100,global,static_all,2,2
0.07350704073905945,0.42871421575546265,13.976834297180176,0.096594899892807,0.27869975566864014,17.143314361572266,0.11187439411878586,0.3345494866371155,18.834396362304688,100,subject_z,cgm_static,2,2
0.0890200287103653,0.16214072704315186,17.964584350585938,0.09986469149589539,0.22904056310653687,18.34309196472168,0.11404003947973251,0.3085366487503052,19.666032791137695,100,subject_z,static_all,2,2
0.06823500990867615,0.41781508922576904,16.15696907043457,0.09914395958185196,0.23505139350891113,23.803569793701172,0.09184985607862473,0.3064689636230469,19.800065994262695,100,global,cgm_static,2,3
0.10457229614257812,-0.3673499822616577,28.114906311035156,0.12224328517913818,-0.1629197597503662,30.533567428588867,0.09677930176258087,0.23002970218658447,20.706790924072266,100,global,static_all,2,3
0.08491834253072739,0.09832632541656494,23.071460723876953,0.12040751427412033,-0.12825417518615723,30.03182029724121,0.09461530297994614,0.2640780210494995,20.488414764404297,100,subject_z,cgm_static,2,3
0.10457229614257812,-0.3673499822616577,28.114906311035156,0.12224328517913818,-0.1629197597503662,30.533567428588867,0.09677930176258087,0.23002970218658447,20.706790924072266,100,subject_z,static_all,2,3
0.08613750338554382,0.42899560928344727,15.165000915527344,0.14302031695842743,0.07739818096160889,22.844804763793945,0.13606785237789154,0.013014018535614014,22.761255264282227,100,global,cgm_static,2,4
0.10742481052875519,0.11189556121826172,18.434545516967773,0.15627431869506836,-0.10152435302734375,22.809419631958008,0.1424897313117981,-0.08234834671020508,23.27945327758789,100,global,static_all,2,4
0.10276828706264496,0.18721991777420044,16.797927856445312,0.16282302141189575,-0.19577789306640625,24.4511775970459,0.1499190628528595,-0.1981567144393921,24.798994064331055,100,subject_z,cgm_static,2,4
0.10742481052875519,0.11189556121826172,18.434545516967773,0.15627431869506836,-0.10152435302734375,22.809419631958008,0.1424897313117981,-0.08234834671020508,23.27945327758789,100,subject_z,static_all,2,4
0.07431361079216003,0.5188168287277222,16.003530502319336,0.10207507014274597,0.4217156767845154,20.885326385498047,0.1183212623000145,0.12432873249053955,21.81798553466797,100,global,cgm_static,3,0
0.11749499291181564,-0.20285296440124512,26.492029190063477,0.11673054844141006,0.24373996257781982,25.303390502929688,0.1349218189716339,-0.13862276077270508,23.706331253051758,100,global,static_all,3,0
0.09450220316648483,0.22186028957366943,21.91352653503418,0.10934050381183624,0.3364642858505249,23.935192108154297,0.1275470107793808,-0.01755082607269287,23.30687713623047,100,subject_z,cgm_static,3,0
0.11749499291181564,-0.20285296440124512,26.492029190063477,0.11673054844141006,0.24373996257781982,25.303390502929688,0.1349218189716339,-0.13862276077270508,23.706331253051758,100,subject_z,static_all,3,0
0.0695619210600853,0.6470308303833008,12.677663803100586,0.11147085577249527,0.42577797174453735,19.360061645507812,0.12675851583480835,0.34701865911483765,19.68978500366211,100,global,cgm_static,3,1
0.10175160318613052,0.24477523565292358,18.595251083374023,0.12799617648124695,0.24290364980697632,22.26285743713379,0.12329210340976715,0.3822439908981323,19.985645294189453,100,global,static_all,3,1
0.09177819639444351,0.38556963205337524,16.54901123046875,0.12841279804706573,0.2379668951034546,21.352657318115234,0.13177412748336792,0.2943217158317566,20.348379135131836,100,subject_z,cgm_static,3,1
0.10175160318613052,0.24477523565292358,18.595251083374023,0.12799617648124695,0.24290364980697632,22.26285743713379,0.12329210340976715,0.3822439908981323,19.985645294189453,100,subject_z,static_all,3,1
0.0589606910943985,0.6782426834106445,11.252381324768066,0.08573396503925323,0.4986456036567688,14.753185272216797,0.11602473258972168,0.34994733333587646,19.8070011138916,100,global,cgm_static,3,2
0.10334866493940353,0.011417269706726074,22.073421478271484,0.10250025242567062,0.2833799123764038,18.244422912597656,0.12226492166519165,0.27814316749572754,20.86670684814453,100,global,static_all,3,2
0.09301406890153885,0.19924336671829224,19.38399887084961,0.10104186832904816,0.30362725257873535,17.401493072509766,0.12335942685604095,0.2651612162590027,21.061874389648438,100,subject_z,cgm_static,3,2
0.10334866493940353,0.011417269706726074,22.073421478271484,0.10250025242567062,0.2833799123764038,18.244422912597656,0.12226492166519165,0.27814316749572754,20.86670684814453,100,subject_z,static_all,3,2
0.09296705573797226,0.5739316344261169,16.958011627197266,0.11290743947029114,0.5829251408576965,19.866851806640625,0.10300295054912567,0.6331806182861328,17.473033905029297,100,global,cgm_static,3,3
0.12684538960456848,0.2068222165107727,24.44550895690918,0.14404457807540894,0.3211674690246582,24.95561408996582,0.1118188425898552,0.5677022933959961,18.91314697265625,100,global,static_all,3,3
0.11053622514009476,0.39767563343048096,20.151227951049805,0.1376754343509674,0.37987130880355835,23.046350479125977,0.10939962416887283,0.5862056016921997,18.655250549316406,100,subject_z,cgm_static,3,3
0.12684538960456848,0.2068222165107727,24.44550895690918,0.14404457807540894,0.3211674690246582,24.95561408996582,0.1118188425898552,0.5677022933959961,18.91314697265625,100,subject_z,static_all,3,3
0.08329836279153824,0.6558003425598145,14.411767959594727,0.12222571671009064,0.6343017816543579,19.178560256958008,0.13006503880023956,0.5841569900512695,18.381114959716797,100,global,cgm_static,3,4
0.108662910759449,0.4142664074897766,20.818952560424805,0.14734210073947906,0.46856367588043213,21.325231552124023,0.1402389258146286,0.5165567994117737,19.563329696655273,100,global,static_all,3,4
0.09708136320114136,0.5324702262878418,17.370262145996094,0.1449190229177475,0.48589903116226196,20.930715560913086,0.14005491137504578,0.5178247690200806,19.394567489624023,100,subject_z,cgm_static,3,4
0.108662910759449,0.4142664074897766,20.818952560424805,0.14734210073947906,0.46856367588043213,21.325231552124023,0.1402389258146286,0.5165567994117737,19.563329696655273,100,subject_z,static_all,3,4
0.07996196299791336,0.6774486303329468,15.559617042541504,0.10655615478754044,0.6439845561981201,22.087326049804688,0.10960551351308823,0.6200556755065918,21.327022552490234,100,global,cgm_static,4,0
0.10759143531322479,0.41603416204452515,25.531906127929688,0.11895506829023361,0.5563119649887085,25.561290740966797,0.11444959044456482,0.5857298374176025,21.956743240356445,100,global,static_all,4,0
0.09980051964521408,0.49754446744918823,22.848535537719727,0.12120670080184937,0.5393563508987427,25.1502628326416,0.11825018376111984,0.5577592253684998,22.84098243713379,100,subject_z,cgm_static,4,0
0.10759143531322479,0.41603416204452515,25.531906127929688,0.11895506829023361,0.5563119649887085,25.561290740966797,0.11444959044456482,0.5857298374176025,21.956743240356445,100,subject_z,static_all,4,0
0.07514962553977966,0.5634147524833679,14.941963195800781,0.1093238890171051,0.5215593576431274,19.99016761779785,0.13989728689193726,0.18091124296188354,23.2702693939209,100,global,cgm_static,4,1
0.1176430732011795,-0.06991207599639893,23.981325149536133,0.1282048523426056,0.3420288562774658,21.16545295715332,0.15431685745716095,0.0033580660820007324,23.604835510253906,100,global,static_all,4,1
0.09275875240564346,0.33484143018722534,19.187360763549805,0.11687763035297394,0.45315951108932495,20.274629592895508,0.15324993431568146,0.01709163188934326,24.597980499267578,100,subject_z,cgm_static,4,1
0.1176430732011795,-0.06991207599639893,23.981325149536133,0.1282048523426056,0.3420288562774658,21.16545295715332,0.15431685745716095,0.0033580660820007324,23.604835510253906,100,subject_z,static_all,4,1
0.07676500082015991,0.6031906604766846,14.514650344848633,0.10948778688907623,0.5181415677070618,19.589826583862305,0.1183665320277214,0.46733587980270386,17.02008819580078,100,global,cgm_static,4,2
0.10843469947576523,0.20824289321899414,21.763179779052734,0.12456624209880829,0.376281201839447,21.249345779418945,0.1245785728096962,0.4099588394165039,17.468204498291016,100,global,static_all,4,2
0.09748388081789017,0.36008691787719727,19.130342483520508,0.1183457002043724,0.4370197653770447,19.969167709350586,0.1259247362613678,0.39713823795318604,17.521480560302734,100,subject_z,cgm_static,4,2
0.10843469947576523,0.20824289321899414,21.763179779052734,0.12456624209880829,0.376281201839447,21.249345779418945,0.1245785728096962,0.4099588394165039,17.468204498291016,100,subject_z,static_all,4,2
0.084390789270401,0.6647270321846008,14.437214851379395,0.1155068576335907,0.5753897428512573,20.111106872558594,0.11876197904348373,0.5470222234725952,19.765241622924805,100,global,cgm_static,4,3
0.10383690893650055,0.49241119623184204,19.642423629760742,0.12455616891384125,0.5062519311904907,21.10230827331543,0.12308773398399353,0.5134228467941284,20.961687088012695,100,global,static_all,4,3
0.09325273334980011,0.5906152725219727,16.862056732177734,0.12810982763767242,0.4776761531829834,20.817768096923828,0.12842851877212524,0.47028160095214844,22.17483139038086,100,subject_z,cgm_static,4,3
0.10383690893650055,0.49241119623184204,19.642423629760742,0.12455616891384125,0.5062519311904907,21.10230827331543,0.12308773398399353,0.5134228467941284,20.961687088012695,100,subject_z,static_all,4,3
0.05570242553949356,0.6663212776184082,11.10200023651123,0.0836394727230072,0.49977242946624756,14.566716194152832,0.10004335641860962,0.4009742736816406,16.909849166870117,100,global,cgm_static,4,4
0.09478099644184113,0.03389829397201538,18.710447311401367,0.09719840437173843,0.3244408965110779,18.043235778808594,0.10770928114652634,0.30565518140792847,18.893640518188477,100,global,static_all,4,4
0.08378282934427261,0.24509847164154053,16.08237075805664,0.09444891661405563,0.3621199131011963,17.232847213745117,0.10880880802869797,0.29140669107437134,18.578567504882812,100,subject_z,cgm_static,4,4
0.09478099644184113,0.03389829397201538,18.710447311401367,0.09719840437173843,0.3244408965110779,18.043235778808594,0.10770928114652634,0.30565518140792847,18.893640518188477,100,subject_z,static_all,4,4
0.06352337449789047,0.6490508317947388,12.246891021728516,0.08499079197645187,0.5406968593597412,14.526406288146973,0.11870516836643219,0.23887425661087036,20.336362838745117,100,global,cgm_static,5,0
0.10538734495639801,0.03405123949050903,22.236743927001953,0.11623799055814743,0.14088410139083862,20.681554794311523,0.11583326011896133,0.2752576470375061,20.02635383605957,100,global,static_all,5,0
0.09734494239091873,0.17585444450378418,19.691394805908203,0.1104588508605957,0.2241877317428589,19.747774124145508,0.11980237811803818,0.22473889589309692,20.411029815673828,100,subject_z,cgm_static,5,0
0.10538734495639801,0.03405123949050903,22.236743927001953,0.11623799055814743,0.14088410139083862,20.681554794311523,0.11583326011896133,0.2752576470375061,20.02635383605957,100,subject_z,static_all,5,0
0.05872219428420067,0.4788442850112915,13.003251075744629,0.10660351812839508,-0.09778940677642822,24.57541275024414,0.0925522968173027,0.16138505935668945,19.560665130615234,100,global,cgm_static,5,1
0.08427082002162933,-0.07329094409942627,19.174741744995117,0.12489090859889984,-0.5067373514175415,28.908071517944336,0.09928322583436966,0.03497195243835449,21.720590591430664,100,global,static_all,5,1
0.06911560893058777,0.2780364751815796,15.859132766723633,0.12431643158197403,-0.4929077625274658,28.562015533447266,0.1019154042005539,-0.016875505447387695,22.130325317382812,100,subject_z,cgm_static,5,1
0.08427082002162933,-0.07329094409942627,19.174741744995117,0.12489090859889984,-0.5067373514175415,28.908071517944336,0.09928322583436966,0.03497195243835449,21.720590591430664,100,subject_z,static_all,5,1
0.07860242575407028,0.5643233060836792,16.554975509643555,0.11080361902713776,0.5353811979293823,20.95657730102539,0.12614528834819794,0.37050533294677734,18.092470169067383,100,global,cgm_static,5,2
0.10655869543552399,0.19929921627044678,22.145301818847656,0.13680405914783478,0.29174935817718506,25.160280227661133,0.1354166567325592,0.2745721936225891,19.454097747802734,100,global,static_all,5,2
0.09359265118837357,0.38230234384536743,19.7442569732666,0.12845300137996674,0.37557899951934814,23.378616333007812,0.13068705797195435,0.32436031103134155,19.004497528076172,100,subject_z,cgm_static,5,2
0.10655869543552399,0.19929921627044678,22.145301818847656,0.13680405914783478,0.29174935817718506,25.160280227661133,0.1354166567325592,0.2745721936225891,19.454097747802734,100,subject_z,static_all,5,2
0.07984942942857742,0.7636613249778748,13.634799003601074,0.11105130612850189,0.7155876159667969,17.861360549926758,0.11625559628009796,0.6781682372093201,16.853364944458008,100,global,cgm_static,5,3
0.12641002237796783,0.40768301486968994,20.841434478759766,0.15143097937107086,0.4711523652076721,21.70620346069336,0.14460374414920807,0.5020791888237,20.14615821838379,100,global,static_all,5,3
0.11214398592710495,0.5338312387466431,19.662384033203125,0.14731016755104065,0.4995432496070862,21.19513511657715,0.13645291328430176,0.5566294193267822,18.773481369018555,100,subject_z,cgm_static,5,3
0.12641002237796783,0.40768301486968994,20.841434478759766,0.15143097937107086,0.4711523652076721,21.70620346069336,0.14460374414920807,0.5020791888237,20.14615821838379,100,subject_z,static_all,5,3
0.08094456791877747,0.599607527256012,12.512093544006348,0.1298508495092392,0.3263095021247864,19.065336227416992,0.1594935804605484,0.1625332236289978,22.919849395751953,100,global,cgm_static,5,4
0.12334045022726059,0.07034575939178467,19.920438766479492,0.1567957103252411,0.017711102962493896,22.79887580871582,0.16744549572467804,0.07694387435913086,24.27439308166504,100,global,static_all,5,4
0.1161591112613678,0.17545002698898315,18.185264587402344,0.15358760952949524,0.05749613046646118,22.159406661987305,0.1690744161605835,0.05889749526977539,24.441905975341797,100,subject_z,cgm_static,5,4
0.12334045022726059,0.07034575939178467,19.920438766479492,0.1567957103252411,0.017711102962493896,22.79887580871582,0.16744549572467804,0.07694387435913086,24.27439308166504,100,subject_z,static_all,5,4
0.09101694077253342,0.6325738430023193,16.370498657226562,0.12479769438505173,0.5874711275100708,21.164979934692383,0.14574548602104187,0.32848793268203735,22.025928497314453,100,global,cgm_static,6,0
0.12451480329036713,0.31234967708587646,23.73720932006836,0.14674757421016693,0.42959529161453247,23.852598190307617,0.16136503219604492,0.1768432855606079,23.540538787841797,100,global,static_all,6,0
0.11004982888698578,0.4628390669822693,20.480083465576172,0.1430453509092331,0.4580131769180298,23.301786422729492,0.15617337822914124,0.2289586067199707,22.969242095947266,100,subject_z,cgm_static,6,0
0.12451480329036713,0.31234967708587646,23.73720932006836,0.14674757421016693,0.42959529161453247,23.852598190307617,0.16136503219604492,0.1768432855606079,23.540538787841797,100,subject_z,static_all,6,0
0.06914126873016357,0.45635610818862915,13.56471061706543,0.08979599922895432,0.5380293130874634,17.289443969726562,0.10694562643766403,0.4506217837333679,18.6920223236084,100,global,cgm_static,6,1
0.09420249611139297,-0.009170770645141602,17.735061645507812,0.11107874661684036,0.29309290647506714,20.812633514404297,0.11963317543268204,0.31253814697265625,20.1320743560791,100,global,static_all,6,1
0.08085328340530396,0.25657838582992554,14.591419219970703,0.10298841446638107,0.39231687784194946,19.12787628173828,0.11656101047992706,0.3473926782608032,19.52281951904297,100,subject_z,cgm_static,6,1
0.09420249611139297,-0.009170770645141602,17.735061645507812,0.11107874661684036,0.29309290647506714,20.812633514404297,0.11963317543268204,0.31253814697265625,20.1320743560791,100,subject_z,static_all,6,1
0.06299641728401184,0.6389392018318176,12.957967758178711,0.09342668950557709,0.4127747416496277,17.33864974975586,0.1081850603222847,0.19792109727859497,20.77967071533203,100,global,cgm_static,6,2
0.07951148599386215,0.42481398582458496,17.969816207885742,0.1017373576760292,0.30365604162216187,19.565975189208984,0.10656489431858063,0.22176486253738403,20.6597843170166,100,global,static_all,6,2
0.06791914999485016,0.5803056955337524,15.372429847717285,0.10519251227378845,0.25555527210235596,19.587854385375977,0.10830021649599075,0.19621270895004272,21.154619216918945,100,subject_z,cgm_static,6,2
0.07951148599386215,0.42481398582458496,17.969816207885742,0.1017373576760292,0.30365604162216187,19.565975189208984,0.10656489431858063,0.22176486253738403,20.6597843170166,100,subject_z,static_all,6,2
0.08038442581892014,0.5740280151367188,15.473845481872559,0.0982031300663948,0.496133029460907,15.96650505065918,0.11445899307727814,0.5304524898529053,16.052961349487305,100,global,cgm_static,6,3
0.11151054501533508,0.18027347326278687,21.59474754333496,0.11727210134267807,0.28145384788513184,19.655149459838867,0.112611323595047,0.5454895496368408,16.615222930908203,100,global,static_all,6,3
0.10415131598711014,0.28490012884140015,20.338102340698242,0.11130616813898087,0.3527028560638428,18.274864196777344,0.11468091607093811,0.5286298990249634,16.051013946533203,100,subject_z,cgm_static,6,3
0.11151054501533508,0.18027347326278687,21.59474754333496,0.11727210134267807,0.28145384788513184,19.655149459838867,0.112611323595047,0.5454895496368408,16.615222930908203,100,subject_z,static_all,6,3
0.0642111599445343,0.723020076751709,12.662803649902344,0.08769048005342484,0.7231898307800293,17.432863235473633,0.10636923462152481,0.5909134149551392,20.504541397094727,100,global,cgm_static,6,4
0.0910567194223404,0.44300520420074463,21.070743560791016,0.11464197933673859,0.5268873572349548,23.99831199645996,0.11043045669794083,0.5590788125991821,22.161531448364258,100,global,static_all,6,4
0.08279480040073395,0.5394961833953857,18.437349319458008,0.12012974917888641,0.48050856590270996,24.632219314575195,0.11005953699350357,0.562035858631134,22.177040100097656,100,subject_z,cgm_static,6,4
0.0910567194223404,0.44300520420074463,21.070743560791016,0.11464197933673859,0.5268873572349548,23.99831199645996,0.11043045669794083,0.5590788125991821,22.161531448364258,100,subject_z,static_all,6,4
0.0690235123038292,0.4790286421775818,16.280088424682617,0.10595229268074036,0.11237567663192749,23.278404235839844,0.09885966777801514,0.09450626373291016,18.36467742919922,100,global,cgm_static,7,0
0.10047169774770737,-0.1038428544998169,25.3177490234375,0.11857961863279343,-0.11180496215820312,26.595375061035156,0.10345295071601868,0.008408308029174805,19.884769439697266,100,global,static_all,7,0
0.08953361213207245,0.12341898679733276,22.598712921142578,0.11986324191093445,-0.13600575923919678,26.279237747192383,0.10579175502061844,-0.036933302879333496,20.033329010009766,100,subject_z,cgm_static,7,0
0.10047169774770737,-0.1038428544998169,25.3177490234375,0.11857961863279343,-0.11180496215820312,26.595375061035156,0.10345295071601868,0.008408308029174805,19.884769439697266,100,subject_z,static_all,7,0
0.08943303674459457,0.5864841938018799,15.75505542755127,0.1179867759346962,0.6017543077468872,20.457918167114258,0.13221940398216248,0.4886600375175476,21.143173217773438,100,global,cgm_static,7,1
0.11552873253822327,0.30995696783065796,21.551441192626953,0.12795273959636688,0.5316357612609863,22.81288719177246,0.14357198774814606,0.39708131551742554,24.06509017944336,100,global,static_all,7,1
0.10321197658777237,0.4492475986480713,18.58599090576172,0.13018202781677246,0.5151733160018921,22.56752586364746,0.14197807013988495,0.4103940725326538,23.91275405883789,100,subject_z,cgm_static,7,1
0.11552873253822327,0.30995696783065796,21.551441192626953,0.12795273959636688,0.5316357612609863,22.81288719177246,0.14357198774814606,0.39708131551742554,24.06509017944336,100,subject_z,static_all,7,1
0.06517601758241653,0.6116776466369629,12.738224983215332,0.08399943262338638,0.6375774145126343,14.843667984008789,0.10208971053361893,0.5260642170906067,18.862215042114258,100,global,cgm_static,7,2
