model,seed,horizon,R2,RMSE
sa__concat,11,30,0.6455212966061024,26.627492786224828
sa__concat,12,30,0.6265656444042518,27.33017021462235
sa__concat,13,30,0.6179265633464242,27.644492647379664
sa__concat,14,30,0.6137490849841394,27.795210160145928
cnn__concat,0,60,0.5433946279470866,38.20058531808654
cnn__concat,1,60,0.5224974098130921,39.064959177810586
cnn__concat,2,60,0.4968010464002448,40.10230849953675
cnn__concat,3,60,0.5082107034665636,39.64505686660684
cnn__concat,4,60,0.5461633500890692,38.0845905930588
cnn__concat,5,60,0.4277541844593562,42.76523095302128
cnn__concat,6,60,0.5504773217331576,37.9031507053025
cnn__concat,7,60,0.5198036374390997,39.174994299745364
cnn__concat,8,60,0.44043457932440766,42.288759262050085
cnn__concat,9,60,0.4740304023883618,40.9996198291385
cnn__concat,10,60,0.5297393832617425,38.7675908665235
cnn__concat,11,60,0.5447056905731789,38.14570273688374
cnn__concat,12,60,0.5289992870973081,38.79808509078018
cnn__concat,13,60,0.5050616352540913,39.7717836701049
cnn__concat,14,60,0.5691522606238142,37.107476256740995
cnn__concat+attnpool,0,60,0.5035326387576565,39.83316911659545
cnn__concat+attnpool,1,60,0.5220944722900411,39.08143806078689
cnn__concat+attnpool,2,60,0.439276940864738,42.33248051313161
cnn__concat+attnpool,3,60,0.4898902036009819,40.37674833735658
cnn__concat+attnpool,4,60,0.5357879901425829,38.51746485804313
cnn__concat+attnpool,5,60,0.4960649720319774,40.13162840800487
cnn__concat+attnpool,6,60,0.5458399052838411,38.0981594277874
cnn__concat+attnpool,7,60,0.5216801676543821,39.098374581018206
cnn__concat+attnpool,8,60,0.46822019852972163,41.22545216465152
cnn__concat+attnpool,9,60,0.4847920647464762,40.57801334733037
cnn__concat+attnpool,10,60,0.547656082382213,38.021906230434965
cnn__concat+attnpool,11,60,0.4892386239463107,40.402527367732425
cnn__concat+attnpool,12,60,0.5234381257594858,39.026459755779086
cnn__concat+attnpool,13,60,0.5117971848262175,39.50023220372812
cnn__concat+attnpool,14,60,0.5437932961190837,38.18390495891805
cnn_gru__coattn,0,60,0.531141377224325,38.709758574252
cnn_gru__coattn,1,60,0.5527064587676729,37.809054981633714
cnn_gru__coattn,2,60,0.5215164562686061,39.1050649804654
cnn_gru__coattn,3,60,0.4841557730693977,40.60306292774094
cnn_gru__coattn,4,60,0.5498098330565737,37.93128114257938
cnn_gru__coattn,5,60,0.4678804857291927,41.23861793160662
cnn_gru__coattn,6,60,0.5409997192581313,38.30063589784116
cnn_gru__coattn,7,60,0.5359109192118192,38.51236457033907
cnn_gru__coattn,8,60,0.47003650720775914,41.15498860733349
cnn_gru__coattn,9,60,0.5410519395304974,38.29845711210583
cnn_gru__coattn,10,60,0.4844266331271091,40.59240157742413
cnn_gru__coattn,11,60,0.5628810357580157,37.376560449393935
cnn_gru__coattn,12,60,0.5203980048040746,39.15074219215663
cnn_gru__coattn,13,60,0.5226670726403477,39.05801841936905
cnn_gru__coattn,14,60,0.5272427223384701,38.87036515733307
cnn_gru__coattn_ctl,0,60,0.5013196173465567,39.92184930640068
cnn_gru__coattn_ctl,1,60,0.5518316006903334,37.846012142716134
cnn_gru__coattn_ctl,2,60,0.5058351060230881,39.740694607068455
cnn_gru__coattn_ctl,3,60,0.47549553799452493,40.94247594279205
cnn_gru__coattn_ctl,4,60,0.5508139177588729,37.888957384629904
cnn_gru__coattn_ctl,5,60,0.4271304691728277,42.78853043674829
cnn_gru__coattn_ctl,6,60,0.5449089814421937,38.137185675814656
cnn_gru__coattn_ctl,7,60,0.5093480629511554,39.599186834237315
cnn_gru__coattn_ctl,8,60,0.47158709690314804,41.09473799731743
